row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
_chr4_001587,2638.68673966964,7.9308201965065,0.241935760960365,32.7806859350808,1.10988051849883e-235,2.80300324946881e-231
_chr1_001845,2312.17171833321,8.39104783914396,0.288846303257374,29.0502171726504,1.52910797075344e-185,1.93088109006891e-181
_chr4_000971,1216.69729929492,8.68106604851427,0.346621251511014,25.0448176811756,1.98824082037268e-138,1.67376739728374e-134
_chr3_001660,1446.93435824368,7.02964432109547,0.296994873847157,23.6692446237747,7.48002446909817e-124,4.72270044917686e-120
_chr8_000749,969.43341838442,7.23552743682345,0.307574996289341,23.5244331435084,2.29394746743171e-122,1.15867286579975e-118
_chr1_002827,902.076072838287,6.87885830294116,0.304464689962304,22.5932875953295,5.04500978200908e-113,2.12352870074399e-109
_chr4_001815,2050.23007374921,10.3544568489932,0.466994575021109,22.1725420440379,6.32363951269959e-109,2.28147879847469e-105
_chr1_002826,796.410801950231,6.9918580687165,0.336578564171433,20.7733314387641,7.5440107156733e-96,2.38154988280411e-92
_chr8_002488,387.02864922009,6.96026498700601,0.356750438158712,19.5101792248101,8.99661547455381e-85,2.52455026455396e-81
_chr12_000071,323.147890121632,3.14538333932203,0.163624875483306,19.2231366412434,2.37000589515259e-82,5.98544988820786e-79
_chr1_001847,2394.66866452009,11.317460964349,0.604219051137657,18.730725128643,2.78102197480822e-78,6.38497363398014e-75
_chr12_003748,1800.47330081809,1.15896152446842,0.0635368832974685,18.2407676347983,2.44993448027306e-74,5.15609127494135e-71
_chr4_001123,412.820888441449,7.56206464506726,0.422595572526832,17.8943300324972,1.305575219525e-71,2.53633093608492e-68
_chr12_004500,764.325877683987,1.62588259880958,0.0916127099898834,17.7473474912937,1.80689064619792e-70,3.25950166212347e-67
_chr4_001604,376.476849578132,7.53147021008835,0.448063006226041,16.8089534405544,2.09843411756391e-63,3.53306357593844e-60
_chr3_000804,576.792424370719,5.67165053218863,0.338284762450183,16.7659060109864,4.33357783502085e-63,6.84028176396573e-60
_chr4_001118,763.916707968532,9.41362591964662,0.562762490110251,16.727529082122,8.25943869260799e-63,1.22701249518715e-59
_chr12_004860,1269.10250154306,1.976879830273,0.119103267566339,16.5980318648429,7.20137459422648e-62,1.01039286320661e-58
_chr12_000302,1197.90933359084,1.32980912182314,0.081102729401937,16.3966013428814,2.02240369752954e-60,2.68820028321624e-57
_chr8_002567,237.594401285148,4.19931681072116,0.256932078395762,16.3440736436686,4.79401430518303e-60,6.05364156386987e-57
_chr8_001882,250.352440188032,5.73514568882801,0.355084588582368,16.151491428352,1.10848776160193e-58,1.33308849615508e-55
_chr12_003449,466.490151898227,1.893839034975,0.117622464114527,16.1009977918079,2.51023647650247e-58,2.88163737336681e-55
_chr12_000069,324.248006410503,2.6008790632355,0.16371419808473,15.8867043522359,7.83393660214719e-57,8.60200299509684e-54
_chr2_004606,1896.88310827533,2.70907467509079,0.175637632318519,15.4242267976938,1.12494363710698e-53,1.18376881479737e-50
_chr1_001841,355.796236614113,7.41703589858671,0.48474522289961,15.3008952913864,7.54120656953763e-53,7.61812687654692e-50
_chr12_000304,801.633072752765,1.99379382937202,0.131104318454621,15.2076899744697,3.14444365974471e-52,3.05434325487895e-49
_chr4_001793,448.024723291119,4.65699944403423,0.309542473505409,15.0447833258425,3.73554663482937e-51,3.49411963935614e-48
_chr12_004871,914.17266804657,1.89612051079574,0.127435510464931,14.8790592502671,4.50793565692495e-50,4.06599696484427e-47
_chr12_000282,2153.06647399085,1.75519214861733,0.118195891683379,14.8498575002853,6.97166908281095e-50,6.07136216159968e-47
_chr4_001607,2102.61894401505,12.1299737380813,0.838301132123965,14.4697093601057,1.88265993058625e-47,1.58488588489853e-44
_chr1_002832,245.745398758733,7.32200078822557,0.509774824543214,14.3632059405572,8.80575857447185e-47,7.17385267091247e-44
_chr7_002788,314.521984622882,7.77166390616938,0.552087974693078,14.0768577879094,5.27014955811965e-45,4.15930084657224e-42
_chr8_002503,247.164589595435,7.02069494127048,0.503252839670923,13.9506315470794,3.1183183071511e-44,2.38645844991215e-41
_chr12_000300,937.106901881324,2.16489274618994,0.155284920632002,13.9414228849712,3.54795645100109e-44,2.63540118147155e-41
_chr12_004828,3012.82390060056,1.26880649614133,0.0920702426725809,13.7808531759109,3.32321378321924e-43,2.39793611700577e-40
_chr4_001590,292.434917776613,8.3025734415166,0.608377713256527,13.6470703324659,2.10159009222382e-42,1.47432382719757e-39
_chr6_002409,1877.17691749953,4.44584587102164,0.329558938533169,13.4902906618452,1.78395858274643e-41,1.21767227046652e-38
_chr8_000703,169.68384864375,6.37307936663292,0.474541006769113,13.4299866096372,4.03484456120322e-41,2.68157893139966e-38
