chr1	195784693	195784693	3	3	CG	_chr1_002247.1
chr1	195784694	195784694	2	2	CG	_chr1_002247.1
chr1	195784732	195784732	4	2	CG	_chr1_002247.1
chr1	195784733	195784733	2	0	CG	_chr1_002247.1
chr1	195784793	195784793	2	2	CG	_chr1_002247.1
chr1	195784794	195784794	1	1	CG	_chr1_002247.1
chr1	195784831	195784831	4	4	CG	_chr1_002247.1
chr1	195784832	195784832	1	1	CG	_chr1_002247.1
chr1	195784895	195784895	9	9	CG	_chr1_002247.1
chr1	195784896	195784896	1	1	CG	_chr1_002247.1
chr1	195784922	195784922	11	11	CG	_chr1_002247.1
chr1	195784923	195784923	3	3	CG	_chr1_002247.1
chr1	195784966	195784966	7	7	CG	_chr1_002247.1
chr1	195784967	195784967	3	2	CG	_chr1_002247.1
chr1	195784981	195784981	8	3	CG	_chr1_002247.1
chr1	195784982	195784982	1	1	CG	_chr1_002247.1
chr1	195785245	195785245	2	0	CG	_chr1_002247.1
chr1	195785246	195785246	1	0	CG	_chr1_002247.1
chr1	195785388	195785388	1	1	CG	_chr1_002247.1
chr1	195785389	195785389	1	1	CG	_chr1_002247.1
chr1	195785501	195785501	0	0	CG	_chr1_002247.1
chr1	195785502	195785502	0	0	CG	_chr1_002247.1
chr1	195785508	195785508	0	0	CG	_chr1_002247.1
chr1	195785509	195785509	0	0	CG	_chr1_002247.1
chr1	195785622	195785622	0	0	CG	_chr1_002247.1
chr1	195785623	195785623	0	0	CG	_chr1_002247.1
chr1	195785626	195785626	0	0	CG	_chr1_002247.1
chr1	195785627	195785627	0	0	CG	_chr1_002247.1
chr1	195785671	195785671	0	0	CG	_chr1_002247.1
chr1	195785672	195785672	0	0	CG	_chr1_002247.1
chr1	195785862	195785862	0	0	CG	_chr1_002247.1
chr1	195785863	195785863	0	0	CG	_chr1_002247.1
chr1	195785964	195785964	0	0	CG	_chr1_002247.1
chr1	195785965	195785965	4	3	CG	_chr1_002247.1
chr1	195786029	195786029	0	0	CG	_chr1_002247.1
chr1	195786030	195786030	3	3	CG	_chr1_002247.1
chr1	195786065	195786065	0	0	CG	_chr1_002247.1
chr1	195786066	195786066	3	3	CG	_chr1_002247.1
chr1	195786207	195786207	2	2	CG	_chr1_002247.1
chr1	195786208	195786208	2	2	CG	_chr1_002247.1
chr1	195786245	195786245	3	3	CG	_chr1_002247.1
chr1	195786246	195786246	3	3	CG	_chr1_002247.1
chr1	195786249	195786249	3	3	CG	_chr1_002247.1
chr1	195786250	195786250	3	3	CG	_chr1_002247.1
chr1	195786277	195786277	3	3	CG	_chr1_002247.1
chr1	195786278	195786278	2	2	CG	_chr1_002247.1
chr1	195786291	195786291	3	0	CG	_chr1_002247.1
chr1	195786292	195786292	2	0	CG	_chr1_002247.1
chr1	195786301	195786301	3	0	CG	_chr1_002247.1
chr1	195786302	195786302	2	2	CG	_chr1_002247.1
chr1	195786304	195786304	2	2	CG	_chr1_002247.1
chr1	195786305	195786305	2	2	CG	_chr1_002247.1
chr1	195786388	195786388	0	0	CG	_chr1_002247.1
chr1	195786389	195786389	0	0	CG	_chr1_002247.1
chr1	195786391	195786391	0	0	CG	_chr1_002247.1
chr1	195786392	195786392	0	0	CG	_chr1_002247.1
chr1	195786431	195786431	0	0	CG	_chr1_002247.1
chr1	195786432	195786432	0	0	CG	_chr1_002247.1
chr1	195786471	195786471	0	0	CG	_chr1_002247.1
chr1	195786472	195786472	0	0	CG	_chr1_002247.1
chr1	195786478	195786478	0	0	CG	_chr1_002247.1
chr1	195786479	195786479	0	0	CG	_chr1_002247.1
chr1	195786489	195786489	0	0	CG	_chr1_002247.1
chr1	195786490	195786490	0	0	CG	_chr1_002247.1
chr1	195786499	195786499	0	0	CG	_chr1_002247.1
chr1	195786500	195786500	0	0	CG	_chr1_002247.1
chr1	195786514	195786514	0	0	CG	_chr1_002247.1
chr1	195786515	195786515	0	0	CG	_chr1_002247.1
chr1	195786516	195786516	0	0	CG	_chr1_002247.1
chr1	195786517	195786517	0	0	CG	_chr1_002247.1
chr1	195786524	195786524	0	0	CG	_chr1_002247.1
chr1	195786525	195786525	1	1	CG	_chr1_002247.1
chr1	195786595	195786595	0	0	CG	_chr1_002247.1
chr1	195786596	195786596	1	0	CG	_chr1_002247.1
chr1	195786615	195786615	0	0	CG	_chr1_002247.1
chr1	195786616	195786616	0	0	CG	_chr1_002247.1
chr1	195786647	195786647	0	0	CG	_chr1_002247.1
chr1	195786648	195786648	1	0	CG	_chr1_002247.1
chr1	195786650	195786650	0	0	CG	_chr1_002247.1
chr1	195786651	195786651	1	0	CG	_chr1_002247.1
chr1	195786666	195786666	0	0	CG	_chr1_002247.1
chr1	195786667	195786667	1	0	CG	_chr1_002247.1
chr1	195786715	195786715	0	0	CG	_chr1_002247.1
chr1	195786716	195786716	0	0	CG	_chr1_002247.1
chr1	195786792	195786792	0	0	CG	_chr1_002247.1
chr1	195786793	195786793	2	0	CG	_chr1_002247.1
chr1	195786858	195786858	0	0	CG	_chr1_002247.1
chr1	195786859	195786859	4	0	CG	_chr1_002247.1
chr1	195786873	195786873	0	0	CG	_chr1_002247.1
chr1	195786874	195786874	4	0	CG	_chr1_002247.1
chr1	195786891	195786891	0	0	CG	_chr1_002247.1
chr1	195786892	195786892	4	0	CG	_chr1_002247.1
chr1	195786998	195786998	1	0	CG	_chr1_002247.1
chr1	195786999	195786999	1	0	CG	_chr1_002247.1
chr1	195787001	195787001	1	0	CG	_chr1_002247.1
chr1	195787002	195787002	1	0	CG	_chr1_002247.1
chr1	195787031	195787031	1	0	CG	_chr1_002247.1
chr1	195787032	195787032	1	0	CG	_chr1_002247.1
chr1	195787074	195787074	1	0	CG	_chr1_002247.1
chr1	195787075	195787075	0	0	CG	_chr1_002247.1
chr1	195787077	195787077	1	0	CG	_chr1_002247.1
chr1	195787078	195787078	0	0	CG	_chr1_002247.1
chr1	195787083	195787083	1	0	CG	_chr1_002247.1
chr1	195787084	195787084	0	0	CG	_chr1_002247.1
chr1	195787119	195787119	1	0	CG	_chr1_002247.1
chr1	195787120	195787120	3	0	CG	_chr1_002247.1
chr1	195787122	195787122	1	0	CG	_chr1_002247.1
chr1	195787123	195787123	3	0	CG	_chr1_002247.1
chr1	195787140	195787140	2	0	CG	_chr1_002247.1
chr1	195787141	195787141	4	0	CG	_chr1_002247.1
chr1	195787143	195787143	2	0	CG	_chr1_002247.1
chr1	195787144	195787144	4	0	CG	_chr1_002247.1
chr1	195787155	195787155	2	0	CG	_chr1_002247.1
chr1	195787156	195787156	4	0	CG	_chr1_002247.1
chr1	195787215	195787215	3	0	CG	_chr1_002247.1
chr1	195787216	195787216	4	0	CG	_chr1_002247.1
chr1	195787286	195787286	2	0	CG	_chr1_002247.1
chr1	195787287	195787287	4	0	CG	_chr1_002247.1
chr1	195787290	195787290	2	0	CG	_chr1_002247.1
chr1	195787291	195787291	4	0	CG	_chr1_002247.1
chr1	195787362	195787362	2	0	CG	_chr1_002247.1
chr1	195787363	195787363	8	0	CG	_chr1_002247.1
chr1	195787365	195787365	2	0	CG	_chr1_002247.1
chr1	195787366	195787366	8	0	CG	_chr1_002247.1
chr1	195787368	195787368	2	0	CG	_chr1_002247.1
chr1	195787369	195787369	8	0	CG	_chr1_002247.1
chr1	195787380	195787380	2	0	CG	_chr1_002247.1
chr1	195787381	195787381	8	0	CG	_chr1_002247.1
chr1	195787403	195787403	1	0	CG	_chr1_002247.1
chr1	195787404	195787404	9	0	CG	_chr1_002247.1
chr1	195787406	195787406	1	0	CG	_chr1_002247.1
chr1	195787407	195787407	9	0	CG	_chr1_002247.1
chr1	195787416	195787416	1	0	CG	_chr1_002247.1
chr1	195787417	195787417	9	0	CG	_chr1_002247.1
chr1	195787425	195787425	1	0	CG	_chr1_002247.1
chr1	195787426	195787426	8	0	CG	_chr1_002247.1
chr1	195787431	195787431	2	0	CG	_chr1_002247.1
chr1	195787432	195787432	8	0	CG	_chr1_002247.1
chr1	195787443	195787443	2	0	CG	_chr1_002247.1
chr1	195787444	195787444	8	0	CG	_chr1_002247.1
chr1	195787449	195787449	2	0	CG	_chr1_002247.1
chr1	195787450	195787450	8	0	CG	_chr1_002247.1
chr1	195787461	195787461	2	0	CG	_chr1_002247.1
chr1	195787462	195787462	7	0	CG	_chr1_002247.1
chr1	195787465	195787465	2	0	CG	_chr1_002247.1
chr1	195787466	195787466	7	0	CG	_chr1_002247.1
chr1	195787476	195787476	2	0	CG	_chr1_002247.1
chr1	195787477	195787477	0	0	CG	_chr1_002247.1
chr1	195787478	195787478	2	0	CG	_chr1_002247.1
chr1	195787479	195787479	9	0	CG	_chr1_002247.1
chr1	195787491	195787491	1	0	CG	_chr1_002247.1
chr1	195787492	195787492	9	0	CG	_chr1_002247.1
chr1	195787494	195787494	1	0	CG	_chr1_002247.1
chr1	195787495	195787495	9	0	CG	_chr1_002247.1
chr1	195787499	195787499	1	0	CG	_chr1_002247.1
chr1	195787500	195787500	6	0	CG	_chr1_002247.1
chr1	195787507	195787507	1	0	CG	_chr1_002247.1
chr1	195787508	195787508	7	0	CG	_chr1_002247.1
chr1	195787527	195787527	2	0	CG	_chr1_002247.1
chr1	195787528	195787528	5	0	CG	_chr1_002247.1
chr1	195787532	195787532	2	0	CG	_chr1_002247.1
chr1	195787533	195787533	5	0	CG	_chr1_002247.1
chr1	195787569	195787569	1	0	CG	_chr1_002247.1
chr1	195787570	195787570	6	0	CG	_chr1_002247.1
chr1	195787574	195787574	1	0	CG	_chr1_002247.1
chr1	195787575	195787575	5	0	CG	_chr1_002247.1
chr1	195787577	195787577	1	0	CG	_chr1_002247.1
chr1	195787578	195787578	5	0	CG	_chr1_002247.1
chr1	195787580	195787580	1	0	CG	_chr1_002247.1
chr1	195787581	195787581	5	0	CG	_chr1_002247.1
chr1	195787617	195787617	4	0	CG	_chr1_002247.1
chr1	195787618	195787618	7	0	CG	_chr1_002247.1
chr1	195787620	195787620	4	0	CG	_chr1_002247.1
chr1	195787621	195787621	9	1	CG	_chr1_002247.1
chr1	195787622	195787622	4	0	CG	_chr1_002247.1
chr1	195787623	195787623	9	0	CG	_chr1_002247.1
chr1	195787671	195787671	4	0	CG	_chr1_002247.1
chr1	195787672	195787672	9	0	CG	_chr1_002247.1
chr1	195787679	195787679	4	0	CG	_chr1_002247.1
chr1	195787680	195787680	9	1	CG	_chr1_002247.1
chr1	195787688	195787688	5	0	CG	_chr1_002247.1
chr1	195787689	195787689	8	0	CG	_chr1_002247.1
chr1	195787693	195787693	5	0	CG	_chr1_002247.1
chr1	195787694	195787694	8	0	CG	_chr1_002247.1
chr1	195787707	195787707	5	0	CG	_chr1_002247.1
chr1	195787708	195787708	8	0	CG	_chr1_002247.1
chr1	195787713	195787713	5	0	CG	_chr1_002247.1
chr1	195787714	195787714	8	0	CG	_chr1_002247.1
chr1	195787740	195787740	2	0	CG	_chr1_002247.1
chr1	195787741	195787741	10	0	CG	_chr1_002247.1
chr1	195787765	195787765	1	0	CG	_chr1_002247.1
chr1	195787766	195787766	7	0	CG	_chr1_002247.1
chr1	195787782	195787782	1	0	CG	_chr1_002247.1
chr1	195787783	195787783	7	0	CG	_chr1_002247.1
chr1	195787786	195787786	0	0	CG	_chr1_002247.1
chr1	195787787	195787787	7	0	CG	_chr1_002247.1
chr1	195787792	195787792	1	0	CG	_chr1_002247.1
chr1	195787793	195787793	6	0	CG	_chr1_002247.1
chr1	195787799	195787799	1	0	CG	_chr1_002247.1
chr1	195787800	195787800	6	0	CG	_chr1_002247.1
chr1	195787809	195787809	1	0	CG	_chr1_002247.1
chr1	195787810	195787810	5	0	CG	_chr1_002247.1
chr1	195787814	195787814	1	0	CG	_chr1_002247.1
chr1	195787815	195787815	5	0	CG	_chr1_002247.1
chr1	195787821	195787821	1	0	CG	_chr1_002247.1
chr1	195787822	195787822	5	0	CG	_chr1_002247.1
chr1	195787833	195787833	1	0	CG	_chr1_002247.1
chr1	195787834	195787834	5	0	CG	_chr1_002247.1
chr1	195787861	195787861	0	0	CG	_chr1_002247.1
chr1	195787862	195787862	6	0	CG	_chr1_002247.1
chr1	195787867	195787867	0	0	CG	_chr1_002247.1
chr1	195787868	195787868	6	0	CG	_chr1_002247.1
chr1	195787875	195787875	1	0	CG	_chr1_002247.1
chr1	195787876	195787876	6	0	CG	_chr1_002247.1
chr1	195787910	195787910	2	0	CG	_chr1_002247.1
chr1	195787911	195787911	5	0	CG	_chr1_002247.1
chr1	195787938	195787938	3	0	CG	_chr1_002247.1
chr1	195787939	195787939	5	0	CG	_chr1_002247.1
chr1	195787943	195787943	3	0	CG	_chr1_002247.1
chr1	195787944	195787944	4	0	CG	_chr1_002247.1
chr1	195787951	195787951	3	0	CG	_chr1_002247.1
chr1	195787952	195787952	4	0	CG	_chr1_002247.1
chr1	195787956	195787956	3	0	CG	_chr1_002247.1
chr1	195787957	195787957	3	0	CG	_chr1_002247.1
chr1	195787961	195787961	3	0	CG	_chr1_002247.1
chr1	195787962	195787962	3	0	CG	_chr1_002247.1
chr1	195787977	195787977	2	0	CG	_chr1_002247.1
chr1	195787978	195787978	4	0	CG	_chr1_002247.1
chr1	195788013	195788013	5	0	CG	_chr1_002247.1
chr1	195788014	195788014	6	0	CG	_chr1_002247.1
chr1	195788036	195788036	7	0	CG	_chr1_002247.1
chr1	195788037	195788037	5	0	CG	_chr1_002247.1
chr1	195788073	195788073	6	0	CG	_chr1_002247.1
chr1	195788074	195788074	7	0	CG	_chr1_002247.1
chr1	195788091	195788091	7	1	CG	_chr1_002247.1
chr1	195788092	195788092	9	0	CG	_chr1_002247.1
chr1	195788097	195788097	7	0	CG	_chr1_002247.1
chr1	195788098	195788098	9	0	CG	_chr1_002247.1
chr1	195788107	195788107	7	1	CG	_chr1_002247.1
chr1	195788108	195788108	9	0	CG	_chr1_002247.1
chr1	195788112	195788112	6	3	CG	_chr1_002247.1
chr1	195788113	195788113	11	2	CG	_chr1_002247.1
chr1	195788125	195788125	6	0	CG	_chr1_002247.1
chr1	195788126	195788126	9	0	CG	_chr1_002247.1
chr1	195788136	195788136	6	0	CG	_chr1_002247.1
chr1	195788137	195788137	9	0	CG	_chr1_002247.1
chr1	195788168	195788168	7	0	CG	_chr1_002247.1
chr1	195788169	195788169	9	0	CG	_chr1_002247.1
chr1	195788188	195788188	7	0	CG	_chr1_002247.1
chr1	195788189	195788189	9	0	CG	_chr1_002247.1
chr1	195788203	195788203	6	0	CG	_chr1_002247.1
chr1	195788204	195788204	7	0	CG	_chr1_002247.1
chr1	195788218	195788218	8	0	CG	_chr1_002247.1
chr1	195788219	195788219	5	0	CG	_chr1_002247.1
chr1	195788229	195788229	11	0	CG	_chr1_002247.1
chr1	195788230	195788230	6	0	CG	_chr1_002247.1
chr1	195788233	195788233	11	0	CG	_chr1_002247.1
chr1	195788234	195788234	5	0	CG	_chr1_002247.1
chr1	195788258	195788258	15	0	CG	_chr1_002247.1
chr1	195788259	195788259	4	0	CG	_chr1_002247.1
chr1	195788267	195788267	17	0	CG	_chr1_002247.1
chr1	195788268	195788268	2	0	CG	_chr1_002247.1
chr1	195788274	195788274	16	0	CG	_chr1_002247.1
chr1	195788275	195788275	3	0	CG	_chr1_002247.1
chr1	195788328	195788328	19	0	CG	_chr1_002247.1
chr1	195788329	195788329	2	0	CG	_chr1_002247.1
chr1	195788339	195788339	19	0	CG	_chr1_002247.1
chr1	195788340	195788340	3	0	CG	_chr1_002247.1
chr1	195788358	195788358	17	0	CG	_chr1_002247.1
chr1	195788359	195788359	2	0	CG	_chr1_002247.1
chr1	195788405	195788405	13	0	CG	_chr1_002247.1
chr1	195788406	195788406	3	0	CG	_chr1_002247.1
chr1	195788408	195788408	13	0	CG	_chr1_002247.1
chr1	195788409	195788409	3	0	CG	_chr1_002247.1
chr1	195788421	195788421	12	1	CG	_chr1_002247.1
chr1	195788422	195788422	3	0	CG	_chr1_002247.1
chr1	195788426	195788426	12	0	CG	_chr1_002247.1
chr1	195788427	195788427	3	0	CG	_chr1_002247.1
